Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-04 00:00:00-05:00,305.7916187391102,305.96631832422975,296.1552737308526,300.16314697265625,45305900,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,299.1733196453286,302.90947415802253,299.1733196453286,302.6377258300781,29323400,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,297.9214560875442,302.6571504211006,296.93162998934736,298.44549560546875,52809600,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,301.10438207849364,306.4999590922383,301.0752704247009,305.6654052734375,30394800,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,307.9556771207618,309.9450726719681,305.76249994264293,309.595703125,33955800,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,306.63584404063437,307.81005360519407,304.4717789819677,305.1219787597656,32746400,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,305.1608201678188,306.2476949303709,301.9972446157722,304.6368103027344,29266800,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,304.89879396623417,307.48982029708924,304.29713330858584,306.694091796875,22898400,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,307.14055307927555,308.140093031074,304.578608184304,305.05413818359375,23500100,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,304.84061680935173,305.8013312555718,301.39557891214315,302.6377258300781,35118700,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,304.9570030419199,307.55774300876334,303.8604146489677,307.0531311035156,24537000,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,310.67286647546683,315.13681204806176,307.1502077303495,314.19549560546875,30728100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,315.53474395083236,317.4562025739864,314.1567524011436,316.7089538574219,25130600,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,315.67053151647127,316.80591568878657,315.1076666936056,315.79669189453125,21609400,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,319.1835258150633,320.55183305799704,311.90531470272447,318.40716552734375,39080600,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,319.12527609679165,320.0083691925185,317.543473607474,318.8729553222656,25498100,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,316.611897036331,316.6215811795314,307.97506282722816,309.9838562011719,55264000,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,311.18722076349377,316.7671828568104,310.56613250654624,311.8179931640625,42836300,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,310.12938113488104,311.2356833198105,303.5110843851895,305.2578430175781,55259000,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,308.70286470856337,313.9723117313327,306.67467355944177,312.88543701171875,35646000,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,315.8549138308988,319.14464932739196,315.6899280414354,317.9898376464844,33930800,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,320.0666384394321,320.4354058966252,316.6701397138808,316.7283630371094,24824500,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,318.1257625951368,320.56151710841505,316.8059649139539,320.47418212890625,22350900,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,321.42522112926486,322.5703192674995,319.785195145218,321.5610656738281,22732000,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,323.2495760576949,323.8706345842434,321.60955035156724,323.7153625488281,20462800,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,322.78385708616037,324.9090974368379,322.77414332630104,323.6475524902344,17597500,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,325.0836613196166,325.5397636573132,319.7560211571422,322.909912109375,28068700,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,324.44324500233137,325.09344492282906,322.2986069862676,324.68585205078125,22046100,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,323.84155615786074,326.66550551057117,322.79350683015826,326.50054931640625,20346800,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,327.2962225150794,328.18902925558194,324.4528757424107,325.6174011230469,27080800,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,322.6381761853218,325.7338436619156,320.406203784662,324.05499267578125,31360300,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,320.46449507390537,323.99683810078176,318.64976957687827,322.63824462890625,32236200,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,323.98706040161994,324.1132207732378,320.2121110849507,321.2310485839844,39157700,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,316.84472019590913,318.1062646630494,312.70100358250494,312.90478515625,47256900,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,307.62576772144445,313.64243496141387,301.8031979853919,311.9732971191406,97241900,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,309.3142692413958,314.8554354832777,306.6164800801491,314.5448913574219,58206300,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,311.8859018058299,314.4478165943364,302.0360328819496,303.5790100097656,110182600,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,306.50970442910506,309.67327972261444,301.68667585309566,304.85028076171875,104739800,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,309.8285265431935,314.3604381823733,308.5378703769804,314.0207824707031,49164500,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,314.66126235235896,314.7388835576029,308.7319618013117,308.9842529296875,48370000,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,307.8876737724334,308.8289900952509,299.95929378040034,300.01751708984375,86301100,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,299.6488049157798,302.8124101821349,291.23517977006145,295.1072082519531,139131600,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,297.7273481302888,300.45424889515215,288.65386851150015,299.5517578125,121523700,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,299.0082847367922,300.89091751487416,290.65291347761615,291.0701904296875,88409800,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,298.3774347860867,304.4523222488877,297.84371134582216,302.5502624511719,80391100,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,306.81053492955095,307.1113652549474,300.99768040417115,301.6866760253906,76798100,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,306.4320580789124,310.4011052935316,305.5392808474941,308.63494873046875,53484800,0.0,0.0,0.0
