Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-04 00:00:00-05:00,321.14637545041984,321.2115386268842,312.16411163482445,315.57086181640625,5402600,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,314.9845492018058,318.6984821525382,314.97526046361395,317.64666748046875,3299700,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,316.27836422206485,322.5240602931298,315.8222502753179,319.5733947753906,4805000,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,321.8165669824358,325.0371732888373,321.63042299395613,324.3483581542969,3638900,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,325.6701782056542,326.35896507011097,322.65437798189777,326.1728210449219,3758500,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,323.3244605911173,325.61426169341286,323.1755567655593,324.04119873046875,2975000,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,324.1994813232202,324.9906715257451,322.0307174280357,324.0691833496094,2298400,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,324.02267479915577,325.8377568071457,323.2873589385838,324.8790283203125,3039900,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,325.64225030801634,326.0797299492544,323.5013810059461,323.7806396484375,3497400,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,322.3099175140883,323.0452616011531,319.75952026786337,321.4721984863281,3622100,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,323.7341385258372,324.46948281765634,322.3937763458326,324.0133972167969,3433800,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,326.07971367982464,329.2351288192938,325.7539261494683,328.416015625,2920600,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,329.0024663395847,329.3561769339627,327.9227286747196,328.7232360839844,2580800,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,327.066345511549,328.6114855985126,326.70331783784013,327.55035400390625,1812200,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,328.30437490553686,329.2072573078946,323.8923662620192,328.8814697265625,3549000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,329.7191038998742,330.11002613823683,328.20188702765927,328.3880310058594,2430200,0.0,0.0,0.0
