Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-28 00:00:00-05:00,226.07716818506384,232.8227316681534,225.57820339979344,229.26283264160156,49111200,0.0,0.0
2021-01-29 00:00:00-05:00,226.4418038621358,228.38966849505235,221.98953975241002,222.57485961914062,42503100,0.0,0.0
2021-02-01 00:00:00-05:00,225.54942071149748,232.68839909225326,223.02582637835746,229.95370483398438,33314200,0.0,0.0
2021-02-02 00:00:00-05:00,231.53693548030532,232.50606531871057,229.03253624582663,229.81935119628906,25916300,0.0,0.0
2021-02-03 00:00:00-05:00,229.87692260181475,235.17357096540331,229.57945300942697,233.1681365966797,27158100,0.0,0.0
2021-02-04 00:00:00-05:00,232.84191028192274,233.39844507245968,230.64455613985325,232.21820068359375,25296100,0.0,0.0
2021-02-05 00:00:00-05:00,232.4292977150345,233.43681732954676,230.69253319854138,232.4005126953125,18054800,0.0,0.0
2021-02-08 00:00:00-05:00,233.312102244531,233.82065717970994,231.06678257131648,232.6596221923828,22211900,0.0,0.0
2021-02-09 00:00:00-05:00,232.08390887828068,234.8569785791358,231.6137437019394,233.90704345703125,23565000,0.0,0.0
2021-02-10 00:00:00-05:00,235.08727333327803,235.97004827617175,231.14356379496923,232.9954833984375,22186700,0.0,0.0
2021-02-11 00:00:00-05:00,234.8761146709095,235.23113965663376,232.35252070277042,234.5978546142578,15751100,0.0,0.0
2021-02-12 00:00:00-05:00,234.06052752923827,235.37510696165688,232.90908274109216,235.07765197753906,16561100,0.0,0.0
2021-02-16 00:00:00-05:00,235.1160487689445,236.17154846273206,233.0914190955274,233.83985900878906,26728500,0.0,0.0
2021-02-17 00:00:00-05:00,232.08948433430788,234.96510703693932,231.72401468977077,234.85931396484375,21653500,0.56,0.0
2021-02-18 00:00:00-05:00,232.55109320398296,234.5996101987233,231.64704608816618,234.4649658203125,16925600,0.0,0.0
2021-02-19 00:00:00-05:00,234.42651669715636,234.53230976349187,230.99306282392587,231.7528533935547,25262600,0.0,0.0
2021-02-22 00:00:00-05:00,228.33861214281137,228.82909920704134,223.51062453702826,225.5399169921875,36446900,0.0,0.0
2021-02-23 00:00:00-05:00,221.51981974467014,225.84769358188825,219.98101428804915,224.3473663330078,30228700,0.0,0.0
2021-02-24 00:00:00-05:00,221.2120477133172,226.20353110586373,220.24068577960895,225.57839965820312,26339700,0.0,0.0
2021-02-25 00:00:00-05:00,223.20286682298797,225.61685322946673,219.16352111418414,220.23106384277344,39542200,0.0,0.0
2021-02-26 00:00:00-05:00,222.6739769645137,226.36709345307014,220.76008917597503,223.49147033691406,37819200,0.0,0.0
2021-03-01 00:00:00-05:00,226.87674051231076,228.38669453314685,224.23192892879442,227.87696838378906,25324000,0.0,0.0
2021-03-02 00:00:00-05:00,227.94431703214215,228.22323269493202,224.5204900588609,224.92442321777344,22812500,0.0,0.0
2021-03-03 00:00:00-05:00,223.2797975753155,224.64548028860872,218.56721558423757,218.85574340820312,34029500,0.0,0.0
2021-03-04 00:00:00-05:00,218.0671372652844,223.59719816718902,215.68198738845186,218.05751037597656,44727800,0.0,0.0
2021-03-05 00:00:00-05:00,220.74084563782202,224.34740783603104,217.7978932321057,222.7412872314453,41872800,0.0,0.0
2021-03-08 00:00:00-05:00,222.5200514391749,224.443551081611,218.44224158929848,218.69229125976562,35267400,0.0,0.0
2021-03-09 00:00:00-05:00,223.97229118428092,226.37666560982453,222.8085675052576,224.83786010742188,33080500,0.0,0.0
2021-03-10 00:00:00-05:00,227.9346923560373,227.9346923560373,223.16440710536557,223.52987670898438,29746800,0.0,0.0
2021-03-11 00:00:00-05:00,225.9727277040274,230.02168593321738,225.3475815614815,228.05972290039062,29907600,0.0,0.0
2021-03-12 00:00:00-05:00,225.05903321453633,226.79981243058896,224.30886965187727,226.73248291015625,22653700,0.0,0.0
2021-03-15 00:00:00-04:00,225.97270142657817,226.19389973430492,222.94318126146158,225.82843017578125,26034900,0.0,0.0
2021-03-16 00:00:00-04:00,227.24222868505888,230.87764154891525,226.91523729363269,228.61753845214844,28092200,0.0,0.0
2021-03-17 00:00:00-04:00,227.11720307886736,229.42541133970818,224.30889550204407,227.97315979003906,29562100,0.0,0.0
2021-03-18 00:00:00-04:00,223.66452881126907,225.23218566499116,221.51983088863727,221.89491271972656,34833000,0.0,0.0
2021-03-19 00:00:00-04:00,222.183433076479,223.57796728976257,220.5773127425442,221.5390625,46430700,0.0,0.0
2021-03-22 00:00:00-04:00,221.4621381695142,227.83852958365864,221.3371059951713,226.96334838867188,30127000,0.0,0.0
2021-03-23 00:00:00-04:00,228.40593872587874,231.8297652677323,228.0020056178648,228.49249267578125,31638400,0.0,0.0
2021-03-24 00:00:00-04:00,228.75221011891443,228.89646672788933,226.31898414661643,226.45362854003906,25620100,0.0,0.0
2021-03-25 00:00:00-04:00,226.29972771990109,227.8769967829049,222.71240512495487,223.45294189453125,34061900,0.0,0.0
2021-03-26 00:00:00-04:00,222.69316616439068,227.65579858844697,222.69316616439068,227.43458557128906,25479900,0.0,0.0
2021-03-29 00:00:00-04:00,227.54038837534517,227.74236229636642,223.0105549017335,226.24203491210938,25227500,0.0,0.0
2021-03-30 00:00:00-04:00,224.5973912796643,224.90515820719227,222.26034670867986,222.98165893554688,24792000,0.0,0.0
2021-03-31 00:00:00-04:00,224.00114974202836,229.9543833600764,223.50103573631569,226.7517547607422,43623500,0.0,0.0
2021-04-01 00:00:00-04:00,229.34848407327533,233.55132615154153,228.94455090403778,233.080078125,30338000,0.0,0.0
2021-04-05 00:00:00-04:00,233.4743613464268,240.39897120703446,233.41665871011114,239.5430145263672,36910600,0.0,0.0
2021-04-06 00:00:00-04:00,238.13886553157835,239.86039119458903,237.43679229555985,238.37930297851562,22931900,0.0,0.0
2021-04-07 00:00:00-04:00,238.3312093103771,241.33186391127126,237.73492914613195,240.3412628173828,22719800,0.0,0.0
2021-04-08 00:00:00-04:00,243.10147460682458,244.41906699343323,242.3609232323544,243.5631103515625,23625200,0.0,0.0
2021-04-09 00:00:00-04:00,243.19765015784952,246.1983193023005,242.7841048169457,246.0636749267578,24326800,0.0,0.0
2021-04-12 00:00:00-04:00,244.9673020816501,247.8140879939687,244.88073344510863,246.12139892578125,27148700,0.0,0.0
2021-04-13 00:00:00-04:00,247.41974301703107,249.27591293750018,247.00616833012472,248.60267639160156,23837500,0.0,0.0
2021-04-14 00:00:00-04:00,247.6313657416882,248.92970457887813,245.400099011404,245.8136444091797,23070900,0.0,0.0
2021-04-15 00:00:00-04:00,248.0640816410756,249.98758095240146,247.87174932010515,249.57403564453125,25627500,0.0,0.0
2021-04-16 00:00:00-04:00,249.54520522242984,251.0166811447849,247.74673791180396,250.76661682128906,24878600,0.0,0.0
2021-04-19 00:00:00-04:00,250.23762725378188,251.47829243841383,247.95828542987147,248.84307861328125,23209300,0.0,0.0
2021-04-20 00:00:00-04:00,247.95828230703108,250.24725099006432,247.0157571580563,248.38145446777344,19722900,0.0,0.0
2021-04-21 00:00:00-04:00,249.0354776372496,250.7089127767267,247.41011824420272,250.61273193359375,24030400,0.0,0.0
2021-04-22 00:00:00-04:00,250.25688896426033,251.7668430840579,245.86170033030186,247.33319091796875,25606200,0.0,0.0
2021-04-23 00:00:00-04:00,248.01603848589244,251.5071948907045,247.4293558567117,251.16094970703125,21462600,0.0,0.0
2021-04-26 00:00:00-04:00,251.65144677426986,252.40161041619083,250.21844901797465,251.54563903808594,19763300,0.0,0.0
2021-04-27 00:00:00-04:00,251.57451893980152,253.12295149793457,250.17037234288279,251.94961547851562,31014200,0.0,0.0
2021-04-28 00:00:00-04:00,246.28489305514825,246.7273191262176,243.2746259501912,244.8230438232422,46903100,0.0,0.0
2021-04-29 00:00:00-04:00,245.68858324908823,246.30410246614957,239.47567376972953,242.85140991210938,40589000,0.0,0.0
2021-04-30 00:00:00-04:00,240.18737020905894,243.3996106161242,240.0527258409525,242.53402709960938,30945100,0.0,0.0
2021-05-03 00:00:00-04:00,243.70737597050828,244.62104995508665,241.51458775779273,242.22628784179688,19626600,0.0,0.0
2021-05-04 00:00:00-04:00,241.37035325676896,241.60117849638647,236.3596302425455,238.31198120117188,32756100,0.0,0.0
2021-05-05 00:00:00-04:00,239.5333781544318,239.956550370843,236.41731851565086,237.04244995117188,21901300,0.0,0.0
2021-05-06 00:00:00-04:00,237.0232117765403,240.30278179143735,235.3305375794011,240.17774963378906,26491100,0.0,0.0
2021-05-07 00:00:00-04:00,242.5051899813875,244.57296071817902,241.56267934946032,242.8033447265625,27032900,0.0,0.0
2021-05-10 00:00:00-04:00,241.2741394573549,242.10124477578267,237.66757812847843,237.72528076171875,29299900,0.0,0.0
2021-05-11 00:00:00-04:00,235.1958977580137,237.16748762572186,233.29163741499903,236.81163024902344,33641600,0.0,0.0
2021-05-12 00:00:00-04:00,232.90691422766648,235.03238744086832,228.96374941275505,229.85816955566406,36684400,0.0,0.0
2021-05-13 00:00:00-04:00,232.5511064111282,236.20575861501086,232.1856367881987,233.7340545654297,29624300,0.0,0.0
2021-05-14 00:00:00-04:00,236.18649870944293,239.64878890678136,236.0999447564151,238.65818786621094,23901100,0.0,0.0
2021-05-17 00:00:00-04:00,237.11938007606832,237.15784360516034,234.20527979910628,235.80177307128906,24970200,0.0,0.0
2021-05-18 00:00:00-04:00,236.85015003109484,236.98479442898022,233.60904291569756,233.78216552734375,20168000,0.0,0.0
2021-05-19 00:00:00-04:00,230.6877939044373,234.46655675985048,230.00338303930883,234.3605194091797,25739800,0.56,0.0
2021-05-20 00:00:00-04:00,235.17024649146305,239.01647932099823,235.07384355914962,237.5994415283203,21800700,0.0,0.0
2021-05-21 00:00:00-04:00,238.65020818420544,239.3828205439802,235.92216962475908,236.336669921875,21863100,0.0,0.0
2021-05-24 00:00:00-04:00,238.8622600660612,242.11085087546613,238.59234948431563,241.74453735351562,21411500,0.0,0.0
2021-05-25 00:00:00-04:00,242.69888201378376,243.64356908299723,241.7831128858404,242.6506805419922,17704300,0.0,0.0
2021-05-26 00:00:00-04:00,242.37111974560884,243.8267247584653,241.71562680105612,242.42897033691406,17771600,0.0,0.0
2021-05-27 00:00:00-04:00,242.12048523027423,242.41931375220793,240.26966350914816,240.32749938964844,24426200,0.0,0.0
2021-05-28 00:00:00-04:00,241.95656048501536,242.99765023943573,240.56844081245487,240.68411254882812,18270200,0.0,0.0
2021-06-01 00:00:00-04:00,242.17829092022103,242.23612679351132,238.0621477081634,238.4862823486328,23213300,0.0,0.0
2021-06-02 00:00:00-04:00,239.1899744978165,240.2889001399061,236.98247409608825,238.38987731933594,19406700,0.0,0.0
2021-06-03 00:00:00-04:00,236.38484216295458,237.4644843931223,234.24482652171346,236.85719299316406,25307700,0.0,0.0
2021-06-04 00:00:00-04:00,238.83330593629586,242.5831502813008,238.59231333132377,241.75413513183594,25281100,0.0,0.0
2021-06-07 00:00:00-04:00,240.97335057747247,244.935270070548,240.80947735136266,244.6653594970703,23079200,0.0,0.0
2021-06-08 00:00:00-04:00,245.96674258742073,246.78612348356629,243.41221166410014,243.47006225585938,22455000,0.0,0.0
2021-06-09 00:00:00-04:00,244.66533700434073,246.32336735128976,244.08696356106984,244.45326232910156,17937600,0.0,0.0
2021-06-10 00:00:00-04:00,245.1280611011444,248.18384593485345,244.53040407577595,247.97177124023438,24563600,0.0,0.0
2021-06-11 00:00:00-04:00,248.69471640197318,249.17670160646898,247.364432530678,248.5983428955078,18999700,0.0,0.0
2021-06-14 00:00:00-04:00,248.60798486236368,250.58414202862005,247.54761143389015,250.52630615234375,19150500,0.0,0.0
2021-06-15 00:00:00-04:00,250.4105934676479,250.62266814359123,248.39589875520807,249.0513916015625,18038900,0.0,0.0
2021-06-16 00:00:00-04:00,250.05394507436637,251.19142321885585,245.25337604034561,248.1067352294922,27220000,0.0,0.0
2021-06-17 00:00:00-04:00,246.84395865107643,252.3193045998261,246.78612276850885,251.4999237060547,27565500,0.0,0.0
2021-06-18 00:00:00-04:00,250.27567635888798,252.84946123019992,249.42737757560815,250.08287048339844,37202200,0.0,0.0
2021-06-21 00:00:00-04:00,250.45886261108456,254.0255363833083,248.62732425042375,253.16761779785156,26696100,0.0,0.0
2021-06-22 00:00:00-04:00,253.25434630223117,256.2137429771152,252.94586866318434,255.94383239746094,24694100,0.0,0.0
2021-06-23 00:00:00-04:00,256.4064621675582,257.216193725661,254.90267078564716,255.71240234375,19518700,0.0,0.0
2021-06-24 00:00:00-04:00,256.5704260891659,258.1995388052665,255.90528400185622,257.0813293457031,21446900,0.0,0.0
2021-06-25 00:00:00-04:00,256.63784563239585,257.6210848324682,255.22080799279775,255.47142028808594,25611100,0.0,0.0
2021-06-28 00:00:00-04:00,256.599363310455,259.2117156736993,256.3294526908362,259.0382080078125,19590000,0.0,0.0
2021-06-29 00:00:00-04:00,259.18279836308574,261.86263574229974,258.32487973429147,261.62164306640625,19937800,0.0,0.0
2021-06-30 00:00:00-04:00,260.93716184615096,261.5830055695424,259.8864375923306,261.13958740234375,21656500,0.0,0.0
2021-07-01 00:00:00-04:00,259.89610109622566,262.04576613920506,259.8864813944336,261.8144226074219,16725300,0.0,0.0
2021-07-02 00:00:00-04:00,262.99039844923954,267.9837578114395,262.6819208763211,267.6463623046875,26458000,0.0,0.0
2021-07-06 00:00:00-04:00,268.0127618499895,269.30447900628104,264.41714069196416,267.6560974121094,31565600,0.0,0.0
2021-07-07 00:00:00-04:00,269.3332742050379,270.57680402875366,267.1643412050399,269.84417724609375,23260000,0.0,0.0
2021-07-08 00:00:00-04:00,266.92339917919395,268.6874814939076,264.96654043436456,267.4246826171875,24618600,0.0,0.0
2021-07-09 00:00:00-04:00,265.78600920655407,268.0320480496035,265.40042680055205,267.926025390625,23916700,0.0,0.0
2021-07-12 00:00:00-04:00,269.1020103084746,269.6900181971794,266.6149499259008,267.32830810546875,18931700,0.0,0.0
2021-07-13 00:00:00-04:00,267.52108615678264,272.6590654647847,267.3957947012604,270.8564453125,26120100,0.0,0.0
2021-07-14 00:00:00-04:00,272.1770905276217,273.43988959398905,270.44192588774035,272.3313293457031,23113700,0.0,0.0
2021-07-15 00:00:00-04:00,271.83971576724895,272.3313501989015,269.74788657077227,270.9046630859375,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,271.9071833087747,273.86404237165414,269.3912048461886,270.6347351074219,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,268.88028688273266,270.26840676845325,264.5617178320867,267.02947998046875,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,268.01266512670304,270.8467402022699,266.30644826204104,269.2561950683594,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,268.85142575847726,271.37702431764234,267.29944703244513,271.2613525390625,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,273.61341633682554,276.1004770022266,273.20856515188495,275.83056640625,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,277.01615740784973,279.5417550419891,276.1775079022582,279.2333068847656,22768100,0.0,0.0
2021-07-26 00:00:00-04:00,278.58743336652026,279.25257526675557,276.3124774430795,278.6356201171875,23176100,0.0,0.0
2021-07-27 00:00:00-04:00,279.00198503858365,279.14657473530417,272.7554747958883,276.21612548828125,33604100,0.0,0.0
2021-07-28 00:00:00-04:00,278.5778108462002,279.69602009802213,273.6037197955621,275.9076232910156,33566900,0.0,0.0
2021-07-29 00:00:00-04:00,275.92687903313424,278.22113330159044,275.7726402383259,276.1775207519531,18168300,0.0,0.0
2021-07-30 00:00:00-04:00,274.8954781674937,276.3317847869034,273.6808659337114,274.64483642578125,20944800,0.0,0.0
2021-08-02 00:00:00-04:00,276.0425069213841,276.43773825440945,273.51690957096406,274.5580139160156,16267400,0.0,0.0
2021-08-03 00:00:00-04:00,275.1365359807182,276.8813206313262,273.7676846137069,276.7752685546875,17879000,0.0,0.0
2021-08-04 00:00:00-04:00,275.90769611811754,277.22833127591286,274.39425505227206,276.187255859375,16191300,0.0,0.0
2021-08-05 00:00:00-04:00,276.5437874257691,279.19470558833507,275.79189181456275,279.0886535644531,13900200,0.0,0.0
2021-08-06 00:00:00-04:00,278.11515991153345,279.06948136668063,277.2572119794153,279.0309143066406,16589300,0.0,0.0
2021-08-09 00:00:00-04:00,279.3105016862304,281.0456371253441,277.44039623262665,277.941650390625,16117600,0.0,0.0
2021-08-10 00:00:00-04:00,278.3946767849397,278.82847528986053,274.92440641775676,276.1197204589844,18616600,0.0,0.0
2021-08-11 00:00:00-04:00,276.861940433862,278.2597093320037,275.5605744628409,276.611328125,13955900,0.0,0.0
2021-08-12 00:00:00-04:00,276.3028972091101,279.52255547623497,276.0233374986392,279.3683166503906,14561300,0.0,0.0
2021-08-13 00:00:00-04:00,279.05022137488925,282.34698437046103,278.87668430824215,282.2987976074219,18249000,0.0,0.0
2021-08-16 00:00:00-04:00,282.6265765689088,284.19785354282936,279.5707764553388,283.98577880859375,22507600,0.0,0.0
2021-08-17 00:00:00-04:00,281.8553646766232,282.8578728727567,280.592536185062,282.5204772949219,20075300,0.0,0.0
2021-08-18 00:00:00-04:00,282.0569955372201,284.7419636249573,280.34748185272855,280.7917785644531,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,278.82143304184973,287.30129663617737,278.77315402992593,286.6252136230469,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,289.47434845611576,295.3851371652014,287.87109049346134,293.9557189941406,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,292.88361220046016,294.9601100689228,291.5314761099047,294.2357482910156,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,294.5931598209611,295.2016285633885,291.6764063680512,292.27520751953125,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,293.89782433305635,294.1779192519182,290.150482663144,291.6861267089844,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,290.70098099009647,292.09175854392464,288.7307373508136,288.8659362792969,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,288.7693089617846,290.5850477108611,286.6831429186562,289.474365234375,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,290.82650002669567,293.82053542708803,290.76855342647343,293.2120666503906,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,294.01369706144754,294.0909493667815,291.19350158976886,291.5605163574219,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,292.51672508932046,294.7574255733718,291.1838941208008,291.51226806640625,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,291.8695931866592,292.98991375623564,289.9186260953305,290.85546875,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,290.70092922538174,292.25590820944143,289.9959024554989,290.8458251953125,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,290.72028392327735,290.7975362346447,288.0063433181321,289.91864013671875,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,289.53236847682746,290.33398292425744,287.3013354958455,289.9476623535156,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,290.5367763480211,291.8116605425452,286.8473521522156,287.08880615234375,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,288.21882300502165,289.66754700158504,285.2827341191642,285.6014404296875,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,287.3785010149175,288.3346787710662,284.02711875904106,286.837646484375,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,289.31981339850245,291.08727303017804,287.9097304141614,289.5419616699219,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,292.89335389276897,294.88293238817874,291.50257656936515,294.4000244140625,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,293.3762633965969,294.8732663344174,290.4788155367918,294.7863464355469,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,293.77228951678643,294.0909958539162,289.2908887656017,289.6192626953125,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,286.20022923488347,288.5085435171126,279.623024933343,284.2396240234375,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,285.58215514439695,287.3689207628151,284.01753783211063,284.7225646972656,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,286.58652489770395,289.9572125132634,284.4424127029341,288.3732604980469,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,288.6340727004144,290.61398340339673,287.35918870442185,289.3197937011719,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,288.035295269375,289.55160387819416,286.77971687639047,289.11700439453125,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,286.01679464242454,286.3355009874164,282.92617132575367,284.1141357421875,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,279.89347912445993,280.83998946296117,273.0844877708486,273.8281555175781,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,275.354120921642,276.9670169803439,273.3355692133675,274.2917175292969,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,275.9432889541892,277.99081421651636,271.99310493878147,272.2828674316406,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,272.475971258081,280.06729939899645,271.6743570466697,279.2173767089844,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,277.5755184047133,277.91355990677107,270.66993975281525,273.4321594238281,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,274.33999347653463,280.47293031117425,274.33999347653463,278.8890075683594,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,276.01091325935647,283.5925752475216,275.75015353316195,283.09033203125,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,285.0895192542269,286.4996316351916,283.8726113098916,284.77081298828125,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,286.0939760041724,286.4996316351916,283.71807723494913,284.77081298828125,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,282.90684147752927,287.78420058758314,282.74263978544866,284.17205810546875,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,285.24406291153826,285.3406503959171,282.3562828170901,282.8681640625,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,284.82880220556603,287.11778142661336,283.4573305066921,286.1809387207031,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,288.98182069915055,292.90303162132216,287.64898979444206,292.40081787109375,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,292.0047506707178,294.0426373719238,290.2469588093544,293.8108215332031,25384800,0.0,0.0
2021-10-18 00:00:00-04:00,293.192747080356,297.6741176404027,292.3428243514602,296.78558349609375,22729300,0.0,0.0
2021-10-19 00:00:00-04:00,297.8092830630445,298.7267903121415,296.7179065838913,297.6933898925781,17682100,0.0,0.0
2021-10-20 00:00:00-04:00,298.6399155083311,299.11318532497563,295.64588043051015,296.9014587402344,16537100,0.0,0.0
2021-10-21 00:00:00-04:00,296.66968729600904,300.38805498571867,295.8873492891924,300.136962890625,16918100,0.0,0.0
2021-10-22 00:00:00-04:00,299.789277199686,300.4556925902874,297.27814973250037,298.5916748046875,17449300,0.0,0.0
2021-10-25 00:00:00-04:00,298.7847975055776,298.8234383950236,295.9839372451796,297.59686279296875,17554500,0.0,0.0
2021-10-26 00:00:00-04:00,300.3688373895508,301.7209741710282,298.0508844106793,299.5092468261719,28107300,0.0,0.0
2021-10-27 00:00:00-04:00,305.19788831248667,314.95263684013287,305.19788831248667,312.122802734375,52588700,0.0,0.0
2021-10-28 00:00:00-04:00,313.2431159866964,313.76466492226814,310.3746410526032,313.262451171875,26297900,0.0,0.0
2021-10-29 00:00:00-04:00,313.04989278774104,320.65085872906553,312.8277445338759,320.2838439941406,34766000,0.0,0.0
2021-11-01 00:00:00-04:00,320.03274302106945,320.1583038041811,315.2133311036617,318.11077880859375,27073200,0.0,0.0
2021-11-02 00:00:00-04:00,319.0187314598467,322.0514083310098,318.7193308100657,321.7423400878906,26487100,0.0,0.0
2021-11-03 00:00:00-04:00,322.4859320437034,323.45174797044365,319.3470302817975,322.58251953125,21500100,0.0,0.0
2021-11-04 00:00:00-04:00,321.51048263206366,325.0357049205787,318.24602003675443,324.9391174316406,23992200,0.0,0.0
2021-11-05 00:00:00-04:00,326.9383432170597,327.20877048468907,322.98815980180524,324.57208251953125,22570100,0.0,0.0
2021-11-08 00:00:00-05:00,325.76967643631485,326.10771788078415,323.0074572358713,325.47027587890625,20897000,0.0,0.0
2021-11-09 00:00:00-05:00,325.5861712932559,327.141150158709,323.09437933646785,324.4658508300781,21307400,0.0,0.0
2021-11-10 00:00:00-05:00,323.1330887976744,323.19103540377864,318.64204997839,319.491943359375,25500900,0.0,0.0
2021-11-11 00:00:00-05:00,319.92659768608763,322.3604437580887,319.211903171357,321.0662536621094,16849800,0.0,0.0
2021-11-12 00:00:00-05:00,322.50523067518526,325.7020786724365,322.3796699030412,325.2095031738281,23831000,0.0,0.0
2021-11-15 00:00:00-05:00,326.001507143793,326.3298810128746,322.6114839029454,324.5817565917969,16723000,0.0,0.0
2021-11-16 00:00:00-05:00,324.2050531253578,329.0244941950737,324.04088093869177,327.9041442871094,20886800,0.0,0.0
2021-11-17 00:00:00-05:00,327.95261215157404,331.0972571678461,327.0430816922966,328.12677001953125,19053400,0.62,0.0
2021-11-18 00:00:00-05:00,327.21720340062717,331.34880160200635,326.1915678093843,330.20703125,22463500,0.0,0.0
2021-11-19 00:00:00-05:00,331.5326300916386,333.91287583713864,331.1068912391703,331.98736572265625,21963400,0.0,0.0
2021-11-22 00:00:00-05:00,333.44842063285876,338.3347320880204,328.5427681495114,328.8136901855469,31031100,0.0,0.0
2021-11-23 00:00:00-05:00,326.12378600321955,328.4460084531874,322.7469313241808,326.7333679199219,30427600,0.0,0.0
2021-11-24 00:00:00-05:00,325.3787678074607,327.1978283357766,323.08560111976163,326.9559326171875,21661300,0.0,0.0
2021-11-26 00:00:00-05:00,323.51139309197777,326.9753273587702,317.4833401642881,318.9927673339844,24217200,0.0,0.0
2021-11-29 00:00:00-05:00,324.08218990951724,328.0396000732596,323.8886615355074,325.7174072265625,28563500,0.0,0.0
