Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-04 00:00:00-05:00,181.9402943779116,182.13551131032742,176.26947087319783,178.05438232421875,1234900,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,177.66393529039368,181.27095184748052,177.5616740729954,180.6016082763672,993800,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,181.81012537440444,187.92715834910928,181.66137922326152,186.421142578125,1292100,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,187.61104266774043,189.7306252129058,187.61104266774043,189.4982147216797,1107500,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,190.22339734104588,191.03219576441327,187.13699237133773,189.4239044189453,1179700,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,187.18347732202565,190.15832975825504,186.85809685242535,189.4239044189453,614800,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,190.18620838133998,192.3708591022765,189.7771635320849,192.25001525878906,3995600,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,192.35223616185564,192.80775167880194,190.67887766794158,191.0972137451172,840700,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,192.28720500176726,194.45327320750545,192.1663611518096,193.49574279785156,931500,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,192.06410801318532,192.77992238260381,189.06135312144022,190.91134643554688,1230100,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,193.04020516575864,193.58870486728043,191.86886105183302,193.1145782470703,982600,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,193.99773344181594,195.15978622748491,193.30050177041457,194.2859344482422,992400,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,194.76002888599285,195.07610381004397,192.6869308797344,192.83566284179688,968800,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,191.45981388831777,194.02563551437638,191.0507690386438,193.6909637451172,866400,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,193.96984915614942,195.6804016713371,190.81836250633063,193.0402069091797,771500,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,194.5090190385302,194.9459519747853,191.29246520996094,191.29246520996094,889800,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,188.5407705890347,190.09327167599054,185.9842540200226,186.8395233154297,1311900,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,188.53143365748898,190.09322568378536,187.15556722691161,188.0294189453125,661100,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,188.29901913726226,188.87539272737504,183.83673400823707,184.6176300048828,1343200,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,186.85811078675442,189.08924673400224,184.99882610230912,188.5686492919922,611100,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,190.83697431555407,191.79450477034067,189.4982871051141,191.17164611816406,697100,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,191.76659040433594,192.2221201855049,190.06534348921198,191.70152282714844,614700,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,192.65907399792957,195.01106786550022,192.4452460570845,194.78794860839844,593500,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,196.6658214364368,197.06556079627734,195.36431377125837,197.02838134765625,733500,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,198.54368285436541,200.57958726851191,198.37633988930975,200.56100463867188,746800,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,200.48666165758456,201.9554981926026,199.6871687128334,201.07232666015625,635500,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,202.47606063018492,203.02454608752416,199.231604459697,200.70973205566406,819000,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,201.7323531583553,202.64339852333958,199.17583716210885,201.51853942871094,575400,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,200.9886872697568,202.6341583160351,200.55175419992463,202.56907653808594,592200,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,204.010009406899,204.45623375983718,200.81203747620646,201.37911987304688,795300,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,200.2635749189122,200.70979932314503,197.9022893369113,200.31935119628906,679900,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,198.757511314447,199.15725066384744,196.4798906913887,197.6791229248047,752300,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,199.14796613393838,201.63940058260977,199.1200780009469,201.19317626953125,645100,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,199.96606955886,201.70449616540452,199.40827849039482,199.5756072998047,1191800,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,197.20502483486337,199.70576488131,192.90077646412968,198.8597869873047,801600,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,199.61278523848014,203.34064555773273,198.91555355033864,202.7921600341797,538500,0.0,0.0,0.0
