Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-01-04 00:00:00-05:00,182.08894537943922,182.12621614722124,176.84219961560902,178.80856323242188,8825800,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,178.45444213640238,180.74697119892807,178.3892005173594,180.2530517578125,3894000,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,179.39564766427787,183.48679978766367,179.35837690340503,181.87457275390625,6175700,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,183.04880774556287,185.0990410322633,183.03016525366832,184.79150390625,4830900,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,185.58364485201415,185.88186783981106,183.5706823445492,185.6861572265625,7538700,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,183.980747149916,185.50910453939747,183.79436487706332,184.57717895507812,3858600,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,184.86610275627376,185.44390637928402,183.90622039069802,185.22955322265625,3874100,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,185.2015584101388,185.9937008064233,184.56785586915538,185.43453979492188,3465800,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,185.9657187026129,186.41303891850302,185.00583666640426,185.2574462890625,4289000,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,184.48400527684302,184.75425745463014,182.63878227794737,183.645263671875,3444800,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,185.1363106278046,185.4904326240379,184.36281080910356,185.32269287109375,4153700,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,186.4596722311266,188.02530038391603,186.35715984826138,187.66184997558594,5224900,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,188.1092124812403,188.24899565137406,187.1120451340928,187.5220947265625,2960600,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,186.6274208789945,187.60594563101606,186.34785456703685,187.21453857421875,3045900,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,187.56861367617898,188.20231606997228,184.8473934403776,187.7456817626953,5323200,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,188.14643614849882,188.5657997739653,187.0188000515246,187.06539916992188,4046900,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,185.49974666288088,185.52770328621395,181.39926652671454,182.57350158691406,6727700,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,183.440237565548,186.08690294148946,183.34705353459762,184.0087127685547,5310100,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,183.34705143415482,183.8223283807097,179.69390471342658,180.7842559814453,8315700,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,182.54559433276802,184.26964819147008,181.28748906231655,183.86892700195312,3900700,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,185.6395883640961,187.27978662420105,185.49980520331764,186.50628662109375,3278700,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,187.1492769571333,187.55931221305417,186.00299840746175,186.7858123779297,2905600,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,187.46614067109667,189.15292358398438,187.344985803302,189.15292358398438,2746400,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,190.2246156488225,190.38304126670505,189.3299751925382,190.21530151367188,3127200,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,191.22183210881622,191.9580471374754,190.83973916809282,191.9207763671875,3676700,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,191.6039085072692,192.39603673299993,191.27772886016731,191.9953155517578,3384800,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,192.97383151352275,193.11361465876075,190.5321768896073,191.9114227294922,3682400,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,192.62902580861214,192.85269308011428,190.8770152853773,192.3680877685547,2630000,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,191.87413268986367,193.38384738700108,191.79026281114582,193.36521911621094,2416700,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,194.12937925169592,194.2039349906603,192.4612390300346,193.0203857421875,4955700,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,191.99531675245942,192.8154016136354,191.08201942288494,192.6197052001953,4484000,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,191.25907253642248,192.0605290610085,190.12212225224104,191.5106964111328,3658900,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,192.3773930187997,192.93655406169617,191.65049219506787,191.94871520996094,4921800,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,190.78380476242148,191.53866220260971,190.02894732223328,190.12213134765625,4400300,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,188.76154563418856,190.74653762410577,185.78870049795415,190.0941925048828,5707900,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,189.74004723672667,192.4239831449882,188.97586146183716,192.22828674316406,3722800,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,191.73437435121872,192.3308061548695,186.3851163915608,187.20521545410156,7581100,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,188.23966768858307,188.89201280139406,185.03384116841823,186.45968627929688,6324600,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,189.32064810744052,191.8368581802482,189.24610658562813,191.24974060058594,4691800,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,191.51065683350805,191.55725594438795,189.33926909098466,189.4510955810547,4859000,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,189.38595027868092,189.6841591214573,186.55288806198467,186.72064208984375,4334000,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,186.42238250854695,187.5407045550495,181.27816366287948,183.7664031982422,7198800,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,185.79799881480068,187.5127526936788,180.8960753705406,187.0840606689453,6614800,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,187.72709037326968,189.07837961495247,185.98439409593053,186.1707763671875,4281400,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,188.463260723896,190.43895214784945,187.97866977731243,189.0596923828125,4116100,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,190.62538016146954,191.2963677164222,189.74936784138936,190.41104125976562,4133800,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,192.05123625291176,193.68210611149283,191.70642831894418,192.8992919921875,4102700,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,192.12579337741528,193.33729955356662,191.55731816814733,193.2813720703125,4069000,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,193.58889360981186,194.67924481430862,192.34011676569307,194.63265991210938,3421900,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,194.90287270651493,195.05198417959366,193.24404667365886,193.84979248046875,4599900,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,193.19747021823014,195.04267869880684,192.31214385058328,194.58604431152344,3347000,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,193.3279535352048,194.25056495384837,190.83039987350293,191.04473876953125,3641900,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,191.17520656558509,192.11644625091682,189.712090847988,191.2870330810547,3871000,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,191.86482252445356,193.15087001823304,191.39885978408532,192.3214569091797,3603900,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,192.15373120247534,192.3867125896998,189.77731820877452,190.13145446777344,4764800,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,191.20312209717625,191.83683872875525,188.55645751953125,188.55645751953125,4014500,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,187.86643808445248,190.42842831451276,186.5386956968486,189.95155334472656,4976800,0.672,0.0,0.0
2021-03-26 00:00:00-04:00,190.84914332044852,193.21477017943008,190.03567106376485,193.05581665039062,3554900,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,192.23301410938808,192.95299195271176,190.9707308576517,192.14886474609375,4562900,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,191.8403263080464,192.51354983173206,191.01749438633234,192.09278869628906,3960500,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,192.66316208425476,194.13115350038152,192.61640767550523,193.26158142089844,5494800,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,194.4771351788143,195.70202370979194,194.075064362858,195.68331909179688,4543300,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,197.15129503933017,198.1891800357281,196.8801280554613,197.9647674560547,5941400,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,197.93672731156298,198.68475501281466,197.67491975624117,198.03958129882812,4029900,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,198.03021515936032,198.3387771107196,197.37569629319265,197.8712615966797,3299100,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,198.7314754614597,199.02134704589844,198.01151188937976,199.02134704589844,3628900,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,199.02135534238366,200.33039304386193,198.80628793843724,200.2275390625,3559100,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,200.15272660635046,200.44258392346487,199.4701579950062,200.28363037109375,3882800,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,200.43326482415043,201.29349171400352,200.09665306138686,200.8446807861328,4056900,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,201.0877113552009,201.84508398195607,200.1339759927432,200.3957977294922,3765600,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,201.71422333063435,202.59315470852508,201.46177524608794,202.5277099609375,5439600,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,203.33184852476842,203.34119369853508,202.26591375029136,203.04197692871094,4306000,0.0,0.0,0.0
