date,ticker,close,sma_200,drawdown_6m,zscore,buy_score,tier,trend_score,drawdown_score,zscore_score,suggested_buy_usd
2021-11-16,VTV,130.91993713378906,122.34821235656739,-0.0016506567545034878,1.0744852636682036,25,WAIT,1.0,0.013755472954195732,0.0,0.0
2021-11-17,VTV,130.33372497558594,122.46395690917969,-0.006120904265748073,0.7703590257729748,27,WAIT,1.0,0.051007535547900607,0.0,0.0
2021-11-18,VTV,129.8466796875,122.57154567718506,-0.009834940142457338,0.4983452372486376,28,WAIT,1.0,0.08195783452047782,0.0,0.0
2021-11-19,VTV,128.60205078125,122.67007312774658,-0.019326041943623307,-0.14544436931326768,33,WAIT,1.0,0.16105034953019423,0.05817774772530707,0.0
2021-11-22,VTV,129.377685546875,122.76742324829101,-0.01341132432449732,0.1711953670299352,30,WAIT,1.0,0.11176103603747767,0.0,0.0
2021-11-23,VTV,130.487060546875,122.87054195404053,-0.0049516211890523465,0.7489254714733193,26,WAIT,1.0,0.041263509908769556,0.0,0.0
2021-11-24,VTV,130.42388916015625,122.97267971038818,-0.005433343941318225,0.7082930965917109,27,WAIT,1.0,0.04527786617765188,0.0,0.0
2021-11-26,VTV,127.68212890625,123.06177375793457,-0.02634104225488132,-1.500883768855505,52,DCA_ONLY,1.0,0.21950868545734434,0.600353507542202,200.0
2021-11-29,VTV,127.9617156982422,123.14960494995117,-0.02420901182256996,-1.354047573681328,50,DCA_ONLY,1.0,0.201741765188083,0.5416190294725312,200.0
2021-11-30,VTV,124.8230972290039,123.2209005355835,-0.04814301115118358,-3.440548198542412,73,BUY,1.0,0.40119175959319653,1.0,300.0
2021-12-01,VTV,124.0745086669922,123.28636898040772,-0.053851483944611034,-3.221343165298227,75,STRONG_BUY,1.0,0.44876236620509197,1.0,500.0
2021-12-02,VTV,126.49164581298828,123.36684982299805,-0.03541924715111611,-1.6242220828517484,57,BUY,1.0,0.2951603929259676,0.6496888331406994,300.0
2021-12-03,VTV,126.4284896850586,123.44537410736083,-0.035900853545229316,-1.5505679196607076,57,BUY,1.0,0.29917377954357766,0.620227167864283,300.0
2021-12-06,VTV,128.13308715820312,123.52847465515137,-0.02290219340935784,-0.5793685193655501,40,DCA_ONLY,1.0,0.19085161174464868,0.23174740774622005,200.0
2021-12-07,VTV,129.54905700683594,123.61692539215088,-0.01210450591128509,0.2009753637705141,29,WAIT,1.0,0.10087088259404242,0.0,0.0
