date,ticker,close,sma_200,drawdown_6m,zscore,buy_score,tier,trend_score,drawdown_score,zscore_score,suggested_buy_usd
2021-11-16,QQQ,387.03118896484375,340.5377766418457,-0.0029604020285073362,1.28559117989863,26,WAIT,1.0,0.024670016904227803,0.0,0.0
2021-11-17,QQQ,387.2357177734375,340.8903134155273,-0.0024335108452946397,1.2252719411774549,25,WAIT,1.0,0.020279257044122,0.0,0.0
2021-11-18,QQQ,391.248046875,341.24418273925784,0.0,1.4349439586430546,25,WAIT,1.0,0.0,0.0,0.0
2021-11-19,QQQ,393.4295043945313,341.6035249328613,0.0,1.5059493491867761,25,WAIT,1.0,0.0,0.0,0.0
2021-11-22,QQQ,388.8620300292969,341.9292582702637,-0.011609384436643944,1.0998837434168993,29,WAIT,1.0,0.0967448703053662,0.0,0.0
2021-11-23,QQQ,387.089599609375,342.24646850585935,-0.01611446196673305,0.9201227773305979,31,WAIT,1.0,0.13428718305610876,0.0,0.0
2021-11-24,QQQ,388.3361511230469,342.57359970092773,-0.012946037891395146,0.9999098160479271,29,WAIT,1.0,0.10788364909495955,0.0,0.0
2021-11-26,QQQ,380.9738159179687,342.8550395202637,-0.031659263826009476,0.2304393379936599,36,DCA_ONLY,1.0,0.26382719855007897,0.0,200.0
2021-11-29,QQQ,389.2418518066406,343.16874603271486,-0.01064397189614763,1.0422098544084277,28,WAIT,1.0,0.08869976580123026,0.0,0.0
2021-11-30,QQQ,383.52532958984375,343.45828567504884,-0.025173950336870643,0.36012970354534,34,WAIT,1.0,0.20978291947392202,0.0,0.0
2021-12-01,QQQ,377.00048828125,343.7230131530762,-0.041758474973972115,-0.46819783956747163,46,DCA_ONLY,1.0,0.34798729144976764,0.18727913582698866,200.0
2021-12-02,QQQ,379.7174987792969,344.00840942382814,-0.03485250969252174,-0.20780918803253629,40,DCA_ONLY,1.0,0.2904375807710145,0.08312367521301452,200.0
2021-12-03,QQQ,373.11468505859375,344.2678276062012,-0.05163522081853278,-1.1415112781491308,58,BUY,1.0,0.4302935068211065,0.4566045112596523,300.0
2021-12-06,QQQ,376.1045227050781,344.5838262939453,-0.04403579674614255,-0.8631667962941739,51,DCA_ONLY,1.0,0.3669649728845213,0.34526671851766955,200.0
2021-12-07,QQQ,387.430419921875,344.961111907959,-0.015248181454740162,0.7839732938471541,30,WAIT,1.0,0.12706817878950136,0.0,0.0
2021-12-08,QQQ,389.1639404296875,345.33420715332034,-0.010842003248862309,1.0209419215490105,29,WAIT,1.0,0.09035002707385258,0.0,0.0
2021-12-09,QQQ,383.4377136230469,345.7335006713867,-0.02539664834456512,-0.03829484072649954,34,WAIT,1.0,0.21163873620470935,0.015317936290599816,0.0
2021-12-10,QQQ,387.6058044433594,346.14727828979494,-0.014802397598864148,0.6954933178232483,30,WAIT,1.0,0.1233533133238679,0.0,0.0
2021-12-13,QQQ,382.006103515625,346.48720489501954,-0.029035445362661227,-0.47078214843287053,41,DCA_ONLY,1.0,0.24196204468884358,0.1883128593731482,200.0
2021-12-14,QQQ,378.0522766113281,346.83254501342776,-0.03908509049637232,-1.3006789613536238,55,BUY,1.0,0.32570908746976934,0.5202715845414495,300.0
2021-12-15,QQQ,386.6708679199219,347.2658117675781,-0.01717877383144062,0.44414551984429457,31,WAIT,1.0,0.1431564485953385,0.0,0.0
2021-12-16,QQQ,376.727783203125,347.673914642334,-0.042451623492522295,-1.552243396273916,59,BUY,1.0,0.3537635291043525,0.6208973585095664,300.0
2021-12-17,QQQ,374.84820556640625,348.0503968811035,-0.04722904261265504,-1.7598872777612065,63,BUY,1.0,0.39357535510545866,0.7039549111044826,300.0
2021-12-20,QQQ,371.2120666503906,348.451106262207,-0.056471203852218044,-2.1787759128083906,72,BUY,1.0,0.4705933654351504,0.8715103651233562,300.0
2021-12-21,QQQ,379.5199279785156,348.83595458984377,-0.035354685555222476,-0.6433069446323088,45,DCA_ONLY,1.0,0.294622379626854,0.2573227778529235,200.0
2021-12-22,QQQ,384.1419067382813,349.2482307434082,-0.023606764496585386,0.19287769137731922,33,WAIT,1.0,0.1967230374715449,0.0,0.0
2021-12-23,QQQ,387.0379943847656,349.6402459716797,-0.01624562961947118,0.6680193000398761,31,WAIT,1.0,0.13538024682892652,0.0,0.0
2021-12-27,QQQ,393.4346618652344,350.07676300048826,0.0,1.664143201968227,25,WAIT,1.0,0.0,0.0,0.0
2021-12-28,QQQ,391.6112365722656,350.48781127929686,-0.004634633065434768,1.272153441740272,26,WAIT,1.0,0.0386219422119564,0.0,0.0
2021-12-29,QQQ,391.5526428222656,350.89007553100583,-0.004783561860173369,1.191656383403479,26,WAIT,1.0,0.03986301550144474,0.0,0.0
2021-12-30,QQQ,390.3825988769531,351.2800846862793,-0.007757483730110981,0.9700123895121094,27,WAIT,1.0,0.06464569775092485,0.0,0.0
2021-12-31,QQQ,387.9448547363281,351.7057467651367,-0.0139535421278838,0.5726336656628155,30,WAIT,1.0,0.116279517732365,0.0,0.0
2022-01-03,QQQ,391.6794128417969,352.1447444152832,-0.004461348207389859,1.1672928965050706,26,WAIT,1.0,0.03717790172824883,0.0,0.0
2022-01-04,QQQ,386.5992126464844,352.52984756469726,-0.017373784979553664,0.4034352039420116,31,WAIT,1.0,0.14478154149628053,0.0,0.0
2022-01-05,QQQ,374.7224426269531,352.8623194885254,-0.04756118627059569,-1.4491295290029664,60,BUY,1.0,0.39634321892163077,0.5796518116011866,300.0
2022-01-06,QQQ,374.4591674804687,353.21946716308594,-0.04823035747487214,-1.3830813306933942,59,BUY,1.0,0.40191964562393456,0.5532325322773577,300.0
2022-01-07,QQQ,370.4026794433594,353.55895568847654,-0.05854080652854188,-1.8309777285225592,68,BUY,1.0,0.48784005440451567,0.7323910914090237,300.0
2022-01-10,QQQ,370.6464538574219,353.87697540283204,-0.05792120068876461,-1.66020302159564,66,BUY,1.0,0.48267667240637174,0.664081208638256,300.0
2022-01-11,QQQ,376.21429443359375,354.2232710266113,-0.04376931953580443,-0.8119175946490267,51,DCA_ONLY,1.0,0.36474432946503693,0.3247670378596107,200.0
2022-01-12,QQQ,377.7062683105469,354.5847512817383,-0.0399771425326908,-0.568457281943569,46,DCA_ONLY,1.0,0.33314285443909003,0.22738291277742761,200.0
2022-01-13,QQQ,368.2575378417969,354.87561950683596,-0.06399315175758857,-1.7790403136834765,70,BUY,1.0,0.5332762646465715,0.7116161254733906,300.0
2022-01-14,QQQ,370.5489501953125,355.15151580810544,-0.05816902751125941,-1.381332730578281,63,BUY,1.0,0.48474189592716177,0.5525330922313124,300.0
2022-01-18,QQQ,361.324462890625,355.34980865478514,-0.08161507382795952,-2.3310735007675,83,STRONG_BUY,1.0,0.680125615232996,0.932429400307,500.0
