date,ticker,close,sma_200,drawdown_6m,zscore,buy_score,tier,trend_score,drawdown_score,zscore_score,suggested_buy_usd
2021-11-16,MGK,254.5343475341797,223.78430252075196,-0.0007298716069341626,1.3004147273806264,25,WAIT,1.0,0.006082263391118023,0.0,0.0
2021-11-17,MGK,254.38751220703125,224.03316497802734,-0.0013063288027260755,1.2108398601272405,25,WAIT,1.0,0.01088607335605063,0.0,0.0
2021-11-18,MGK,257.0101623535156,224.28358612060546,0.0,1.4578800461629642,25,WAIT,1.0,0.0,0.0,0.0
2021-11-19,MGK,258.1845397949219,224.5358815765381,0.0,1.520135374528398,25,WAIT,1.0,0.0,0.0,0.0
2021-11-22,MGK,254.9746856689453,224.76656997680664,-0.012432402530864861,1.046235348677233,29,WAIT,1.0,0.10360335442387385,0.0,0.0
2021-11-23,MGK,253.69271850585935,224.99231117248536,-0.017397715961731897,0.8315499757970112,31,WAIT,1.0,0.1449809663477658,0.0,0.0
2021-11-24,MGK,255.0431976318359,225.22724235534668,-0.01216704209160302,1.0224287491345507,29,WAIT,1.0,0.10139201743002517,0.0,0.0
2021-11-26,MGK,249.5826110839844,225.4310188293457,-0.033316978304626765,0.005602524431443168,37,DCA_ONLY,1.0,0.27764148587188975,0.0,200.0
2021-11-29,MGK,254.4853515625,225.65433647155763,-0.014327690710528862,0.8879829283501667,30,WAIT,1.0,0.11939742258774053,0.0,0.0
2021-11-30,MGK,251.04071044921875,225.86408737182617,-0.027669469873670693,0.13271318688180983,35,DCA_ONLY,1.0,0.23057891561392246,0.0,200.0
2021-12-01,MGK,246.50978088378903,226.0530847167969,-0.045218659956967944,-0.9015933847837257,52,DCA_ONLY,1.0,0.3768221663080662,0.3606373539134903,200.0
2021-12-02,MGK,248.8388671875,226.25704292297362,-0.03619764612879306,-0.4619387589796434,44,DCA_ONLY,1.0,0.3016470510732755,0.18477550359185738,200.0
2021-12-03,MGK,244.76785278320312,226.4491288757324,-0.05196549345044332,-1.4574587860630341,61,BUY,1.0,0.4330457787536944,0.5829835144252137,300.0
2021-12-06,MGK,247.6351776123047,226.67719779968263,-0.04085977491524717,-0.8801603627713981,50,DCA_ONLY,1.0,0.34049812429372645,0.3520641451085592,200.0
2021-12-07,MGK,254.58328247070312,226.9417623138428,-0.013948384853249784,0.8786299264318034,30,WAIT,1.0,0.1162365404437482,0.0,0.0
