date,ticker,close,sma_200,drawdown_6m,zscore,buy_score,tier,trend_score,drawdown_score,zscore_score,suggested_buy_usd
2021-11-16,VB,222.8479766845703,206.97741889953613,-0.006349753668774105,1.1923434597508122,27,WAIT,1.0,0.05291461390645088,0.0,0.0
2021-11-17,VB,220.44004821777344,207.12111152648924,-0.017086394628128,0.7056575737600117,31,WAIT,1.0,0.14238662190106666,0.0,0.0
2021-11-18,VB,219.484375,207.24459365844726,-0.02134761764832549,0.47540072668498484,33,WAIT,1.0,0.17789681373604577,0.0,0.0
2021-11-19,VB,217.45127868652344,207.3467081451416,-0.030412930615292932,0.020116582214399107,36,DCA_ONLY,1.0,0.25344108846077446,0.0,200.0
2021-11-22,VB,217.16079711914065,207.42970710754395,-0.03170815027704976,-0.11727111248902208,38,DCA_ONLY,1.0,0.26423458564208135,0.04690844499560883,200.0
2021-11-23,VB,216.71107482910156,207.50790084838866,-0.033713403683099386,-0.30533992330150694,41,DCA_ONLY,1.0,0.2809450306924949,0.12213596932060278,200.0
2021-11-24,VB,217.0015563964844,207.58935997009277,-0.03241818402134222,-0.3242198348608458,41,DCA_ONLY,1.0,0.2701515335111852,0.12968793394433833,200.0
2021-11-26,VB,210.3493499755859,207.63351402282714,-0.06207951030804226,-1.9875662610385132,72,BUY,1.0,0.5173292525670189,0.7950265044154052,300.0
2021-11-29,VB,210.66790771484375,207.67400817871095,-0.060659102634642914,-1.8478031385374234,69,BUY,1.0,0.5054925219553577,0.7391212554149693,300.0
2021-11-30,VB,205.79588317871097,207.69609199523927,-0.0823828286135978,-2.686972298805476,68,BUY,0.3,0.6865235717799817,1.0,300.0
2021-12-01,VB,201.5609893798828,207.70230018615723,-0.1012656712087916,-2.992787538826577,75,STRONG_BUY,0.3,0.8438805934065967,1.0,500.0
2021-12-02,VB,206.84524536132812,207.74813079833984,-0.0777038586415073,-1.8370889160707624,58,BUY,0.3,0.6475321553458943,0.7348355664283049,300.0
2021-12-03,VB,203.44419860839844,207.75938591003418,-0.09286868532789017,-2.1704030115989186,68,BUY,0.3,0.7739057110657515,0.8681612046395675,300.0
2021-12-06,VB,207.25750732421875,207.79779541015625,-0.07586563597925222,-1.4499419628880925,53,DCA_ONLY,0.3,0.6322136331604352,0.579976785155237,200.0
2021-12-07,VB,211.82034301757812,207.8625981903076,-0.05552054297850717,-0.7008471622834359,54,DCA_ONLY,1.0,0.46267119148755975,0.28033886491337434,200.0
2021-12-08,VB,213.16017150878903,207.91443824768066,-0.049546421381622685,-0.4778497413229093,49,DCA_ONLY,1.0,0.4128868448468557,0.19113989652916372,200.0
2021-12-09,VB,209.29066467285156,207.98002601623534,-0.06680005086443341,-1.0519008551067865,62,BUY,1.0,0.5566670905369452,0.4207603420427146,300.0
2021-12-10,VB,208.8596343994141,208.04429542541504,-0.06872195899099265,-1.063358836550705,63,BUY,1.0,0.5726829915916054,0.42534353462028196,300.0
2021-12-13,VB,206.7328186035156,208.06897224426268,-0.07820515498377911,-1.3018319387477484,52,DCA_ONLY,0.3,0.651709624864826,0.5207327754990994,200.0
2021-12-14,VB,205.09320068359375,208.10162689208985,-0.08551599878975846,-1.4258425262436967,56,BUY,0.3,0.7126333232479872,0.5703370104974786,300.0
2021-12-15,VB,207.64166259765625,208.15906280517578,-0.07415273740256512,-0.9984234987868637,47,DCA_ONLY,0.3,0.6179394783547093,0.3993693995147455,200.0
2021-12-16,VB,204.55914306640625,208.22372261047363,-0.08789729248947453,-1.331228086306329,56,BUY,0.3,0.7324774374122878,0.5324912345225317,300.0
2021-12-17,VB,205.21498107910156,208.27385902404785,-0.08497299578926043,-1.1588029077615467,53,DCA_ONLY,0.3,0.7081082982438369,0.46352116310461866,200.0
2021-12-20,VB,201.81396484375,208.30554954528807,-0.10013768640171761,-1.5158766979224196,63,BUY,0.3,0.8344807200143134,0.6063506791689679,300.0
2021-12-21,VB,207.70724487304688,208.3540167236328,-0.07386031453623998,-0.6582519473719474,43,DCA_ONLY,0.3,0.6155026211353332,0.26330077894877896,200.0
2021-12-22,VB,209.3656005859375,208.39924797058106,-0.06646592133988183,-0.371775599900887,54,DCA_ONLY,1.0,0.5538826778323486,0.1487102399603548,200.0
2021-12-23,VB,210.9770965576172,208.43236366271972,-0.05928046965643308,-0.08778296106037503,48,DCA_ONLY,1.0,0.494003913803609,0.03511318442415001,200.0
2021-12-27,VB,213.3599853515625,208.47083976745606,-0.048655477353114485,0.3349620646764449,43,DCA_ONLY,1.0,0.40546231127595406,0.0,200.0
2021-12-28,VB,212.79510498046875,208.49603309631348,-0.051174205717785526,0.31583824042555614,44,DCA_ONLY,1.0,0.4264517143148794,0.0,200.0
2021-12-29,VB,213.2187957763672,208.5374754333496,-0.04928502337035656,0.470594334152242,43,DCA_ONLY,1.0,0.4107085280863047,0.0,200.0
2021-12-30,VB,213.11521911621097,208.57189239501952,-0.04974685827417569,0.5571690840709582,43,DCA_ONLY,1.0,0.4145571522847974,0.0,200.0
2021-12-31,VB,212.7857208251953,208.6309706878662,-0.05121604844993766,0.5810841601250468,44,DCA_ONLY,1.0,0.4268004037494805,0.0,200.0
2022-01-03,VB,214.15087890625,208.69125053405762,-0.04512898549472366,0.9619477662262383,41,DCA_ONLY,1.0,0.3760748791226972,0.0,200.0
2022-01-04,VB,214.63101196289065,208.75922988891602,-0.04298813442171601,1.1243957607033197,41,DCA_ONLY,1.0,0.35823445351430006,0.0,200.0
2022-01-05,VB,208.60548400878903,208.82580741882325,-0.06985518264420632,-0.21420626285027183,36,DCA_ONLY,0.3,0.5821265220350527,0.08568250514010874,200.0
2022-01-06,VB,209.61285400390625,208.91229621887206,-0.06536345039387614,0.0941292961547676,49,DCA_ONLY,1.0,0.5446954199489679,0.0,200.0
2022-01-07,VB,208.0029296875,208.9718914794922,-0.07254189427015156,-0.26209836579594004,37,DCA_ONLY,0.3,0.6045157855845964,0.10483934631837602,200.0
2022-01-10,VB,207.21205139160156,209.00996086120605,-0.07606831809157955,-0.452043890889394,41,DCA_ONLY,0.3,0.6339026507631629,0.1808175563557576,200.0
2022-01-11,VB,209.64112854003903,209.07947158813477,-0.06523737790171702,0.23139416573965207,49,DCA_ONLY,1.0,0.5436448158476419,0.0,200.0
2022-01-12,VB,208.91619873046875,209.13328575134278,-0.06846974596971145,0.0008833323117920408,33,WAIT,0.3,0.5705812164142621,0.0,0.0
2022-01-13,VB,207.249755859375,209.17172996520995,-0.07590019875637954,-0.561954645847912,42,DCA_ONLY,0.3,0.6325016563031629,0.2247818583391648,200.0
2022-01-14,VB,206.90135192871097,209.19305122375488,-0.07745368672911135,-0.6684418805184241,44,DCA_ONLY,0.3,0.6454473894092613,0.2673767522073697,200.0
2022-01-18,VB,201.74205017089844,209.1846608734131,-0.10045834460762504,-2.145094313057759,70,BUY,0.3,0.8371528717302087,0.8580377252231036,300.0
2022-01-19,VB,198.90814208984375,209.16074920654296,-0.11309437345883522,-2.5596845851134655,79,STRONG_BUY,0.3,0.9424531121569601,1.0,500.0
2022-01-20,VB,195.74478149414065,209.13230018615724,-0.12719938837491862,-2.799626636662282,82,STRONG_BUY,0.3,1.0,1.0,500.0
2022-01-21,VB,191.8282012939453,209.0779759979248,-0.14466291188811897,-2.9897406754210087,82,STRONG_BUY,0.3,1.0,1.0,500.0
2022-01-24,VB,195.66944885253903,209.04043426513672,-0.12753528686050453,-2.0173272110229865,76,STRONG_BUY,0.3,1.0,0.8069308844091946,500.0
